,obj_id,frame_0,frame_-1,A,B,M,C,pred_diff,pred_err,pred_err_s,pred_err_lbs
60,155.0,745.0,1126.0,80.10624356783899,104.37263363660335,1.0909908461383973,-12.176734621967656,78.08482771992047,109.86666329740032,141.93986897016958,34.84087350845187
61,156.0,745.0,988.0,32.6452677798768,853.1409686951552,0.9531741649697943,-26.161937955637438,32.645267779872725,127.16465094452602,89.28428209814173,83.75566542162645
62,160.0,742.0,888.0,34.109266015232755,64.30865270722282,0.8879999999999999,-20.907781262886523,17.051780560019974,73.42073232791496,46.380541508161414,6.417986550095971
63,162.0,815.0,1010.0,206.33884163945433,50.368470764510946,1.0099999999999993,-25.830800487086286,103.15822692061222,249.2025742835125,297.9920593563023,22.950039665337474
64,163.0,744.0,1053.0,176.30722429403738,23.72674319990985,1.052999999997759,-28.41667570196879,88.03828586561669,115.677932922286,121.50915298605858,33.03724448770548
65,166.0,793.0,1025.0,40.435880819828526,23.108010530546938,1.024999999999992,-28.114997594413488,20.02894373455865,117.79885347452328,98.89535535723302,2.381649782262632
66,168.0,810.0,1150.0,152.4936727065689,53.482754128015465,1.1499999999999997,-22.68972127557614,76.2468344213979,122.65751427806185,146.40805591764286,20.060544922441828
67,169.0,838.0,1052.0,24.58562348498144,89.02233079613806,0.9547799670194508,-28.923153825722974,24.580587890227854,74.97191966448041,44.794149231001796,22.709645509778404
68,175.0,912.0,1010.0,118.42354727836421,177.71002200707653,1.0099999999999998,-11.45332437840847,59.2117704036429,81.13756341260022,115.22350546472123,26.087346748094756
69,199.0,1624.0,2173.0,292.40681017116515,28.090252519046658,2.1729999999999907,-25.773662952777425,146.20334640508597,195.2631953160302,212.16268064148386,53.210900151393254
70,205.0,1741.0,1819.0,85.95512513250281,114.8632465359863,1.8093237317293012,-12.455710305568054,64.63898159296954,88.11230818621114,132.12611121508905,10.60250344299144
71,207.0,1728.0,2081.0,200.8505892412487,54.92363450898946,2.0809999999999995,-28.69669462710226,100.42529385722405,215.07122538416266,229.09306877247218,35.41740859685784
72,208.0,1791.0,1992.0,121.79155477727836,89.87920604168218,1.9085760659136481,-20.000471495181372,121.72096721603234,821.3769521851549,875.1950887240807,20.364589971036775
73,214.0,1837.0,2078.0,129.74559822563288,55.625246934859355,2.028754725664234,-21.852559581426895,121.86767620290749,181.74814717864143,216.88494106862092,36.87007459267596
74,216.0,1842.0,2175.0,90.4312408583118,35.36478038821843,2.127724791889626,-26.48504162905925,76.12366850119373,167.0744070419807,145.90140899623475,70.2944756541605
75,217.0,1861.0,2175.0,226.6511810341929,17.423852936324668,2.174999999999991,-26.236382431899205,112.376143409469,181.69597082763352,180.5514367695018,124.84504404160815
76,218.0,1909.0,2249.0,207.42172535027802,62.30265232333692,2.2489999999999997,-19.570446999152935,103.71086254415081,115.93702276863364,133.97889112486664,44.45958901478686
77,224.0,1916.0,2245.0,134.95798063242427,56.71400321119903,2.1720589134134882,-24.83425553656577,132.83596610486754,364.19102792043645,400.7774365025011,33.85569733203237
78,225.0,1939.0,2340.0,107.90644777891545,79.51977097503607,2.232661393172007,-20.39057770755362,107.8852630095397,445.90675865590754,464.6382002903405,75.55010399984596
79,226.0,1912.0,2249.0,140.97698679391485,41.14805776876797,2.199211491001121,-19.176391737919197,124.87866548074012,338.84087393400176,367.4350416767322,38.08163304522566
80,228.0,1957.0,2249.0,194.95495715941644,56.00369495485372,2.248999999999995,-15.801215972592928,97.47746316689562,126.1476167660751,146.64970657449993,42.33186702973241
81,229.0,1959.0,2340.0,79.67385533376205,760.4120151959236,2.1791806997786796,-21.906792597179304,79.67385533376205,175.32741328362974,298.57998803277536,32.526462332221314
82,230.0,1966.0,2321.0,47.385748326224046,38.58275474445576,2.2043167529553003,-26.574379502228062,46.86132090264349,119.71795981586037,109.05157031766406,28.786804990380613
83,231.0,1981.0,2340.0,170.06053958609186,24.137020637672506,2.3392432163995562,-24.297778857328673,85.77698229722998,128.84703488680861,129.36507005658828,16.18224126360185
84,232.0,1981.0,2344.0,78.67790972788445,37.907598605841216,2.24926532459011,-26.20679361737887,76.5642245319925,198.9004644459532,197.63406426581886,38.5511504050084
85,233.0,1957.0,2344.0,204.0860396358643,53.07402621847972,2.3439999999997925,-20.467593184958716,102.04301957327286,145.7223255682304,160.15674766168075,35.41142292178595
86,235.0,1981.0,2344.0,193.0124774948476,29.70168137489881,2.3439999999999994,-22.885669889736764,96.50222879650732,162.19727383769555,171.41158614214632,18.718349514467356
87,236.0,1957.0,2468.0,184.35057037746768,26.41122956420111,2.4679999999999995,-24.670145313572593,92.17503147411412,144.20665551945976,155.00823417774023,26.300430551458767
88,237.0,1909.0,2175.0,112.1909091379939,89.88543400892335,2.118154579210498,-16.686623969620086,111.51749360107735,281.25431877220774,312.35009416340404,40.70134952660066
89,238.0,2005.0,2340.0,179.36132001866946,34.025659556317365,2.3399999999999994,-25.76317334359357,89.67864917357798,154.2983095212882,160.8399056629254,31.68496659748461
90,242.0,2009.0,2442.0,113.18110748377255,30.91272278898299,2.4419999999999997,-18.57783626437985,56.590379701164125,72.10364846213004,74.23336405963117,20.28297783958169
91,243.0,2013.0,2468.0,107.92149268611809,43.24010905924466,2.3425257476195034,-22.27145050334194,107.44835153210278,355.5002494673243,364.67737806824425,43.749756256741954
92,244.0,2030.0,2460.0,118.76645601971394,16.429777755746155,2.4599999999999995,-24.82183515287754,59.28180950610191,102.75736839203458,98.44258062381921,11.83654013474538
93,245.0,2057.0,2344.0,119.84192813173895,40.225412181457756,2.297239685568698,-23.705638466186908,103.981687875593,206.27206132303837,219.94643652478575,30.21215529872071
94,247.0,2077.0,2460.0,274.9144557128098,22.843020607174623,2.452717250344882,-21.365866018569925,148.8131269490972,301.77726528590586,328.69220833150104,19.56036041924018
95,248.0,2077.0,2344.0,34.41248849113865,32.417063077337225,2.2576456741865454,-21.59626747611746,32.34038838586038,61.52642788438719,53.02472096329038,25.87340726589524
96,249.0,2077.0,2675.0,159.04888126336243,18.076399695680454,2.6646366080633843,-27.44512948685943,86.94762663366365,150.14269690055315,150.56523163656664,18.304438775979573
97,254.0,2077.0,2514.0,148.2871155106278,17.416992606426394,2.5139999999999993,-25.74506997043706,74.07021196350206,127.46100429956351,133.22449632270948,27.546245987964753
98,255.0,2077.0,2460.0,105.26657781475816,21.552925979823897,2.459999999999993,-27.670927139948592,52.60592511711246,127.75454698075787,120.7947273569334,6.3553036152800635
99,256.0,2085.0,2468.0,148.59817512591476,24.510922424189964,2.4679999999999995,-25.592093454666802,74.28664361873791,147.2380783369575,149.66653602345156,32.9809554730851
100,258.0,2101.0,2180.0,23.169562085758063,737.6250626675298,2.175889310510552,-10.048246624665413,22.103889641820658,30.682665505123385,24.24363556176161,23.569906072341414
101,263.0,2126.0,2460.0,129.84734853904175,43.06943237954517,2.4053645614197063,-14.165334340071526,118.57344863524358,254.38720083394531,279.35004709548593,38.90473490301076
102,264.0,2126.0,2274.0,120.50725913581007,90.89741424575736,2.2739999998917995,-14.605400934575634,60.25345667203199,83.7192377058923,106.09451916365188,21.678705645744447
103,266.0,2127.0,2414.0,192.27329786231815,42.78526757276642,2.395112310185635,-23.738365687828534,132.99490602334944,256.0052721827013,282.8537237060947,29.66966340858344
104,267.0,2125.0,2413.0,242.8489338268895,25.605238634665493,2.4090519914605344,-25.397064341430138,127.38823729366393,237.86451287918004,259.21297114462993,21.784214898930017
105,269.0,2173.0,2340.0,143.85346306008864,89.03232944934487,2.3399999999999994,-20.686594674864846,71.92668133550077,102.91282625340062,114.50719661871811,36.69484851434334
106,270.0,2173.0,2565.0,68.95138000317787,52.87322774068003,2.370439772247049,-21.69126637732807,68.94701327365131,353.00747566624625,344.9158096832244,435.90931489888516
107,271.0,2173.0,2565.0,248.5818999244695,22.63304974505439,2.5649999999999995,-15.070909085976318,124.25609373119642,243.1306157649045,274.6699452449553,99.27276488503821
108,276.0,2173.0,2515.0,119.80024555652736,11.334395731300539,2.514999999999908,-33.16612305464459,57.467553060079496,118.83853986249088,113.1391582398523,22.579063894547705
109,277.0,2174.0,2468.0,22.55240555003425,33.96373227197563,2.3687495703940997,-28.44089962791008,21.773084500994337,121.26897123343979,112.4046153031056,2.6327715079691494
110,279.0,2197.0,2610.0,195.99833166879395,24.198239403324905,2.6099999999999994,-21.77201679166206,97.99021324440736,221.42872279037167,225.9347003591561,94.76301968201757
111,280.0,2245.0,2534.0,148.34631229048205,21.41769302450175,2.533999999999503,-19.646614504009424,73.8696071090204,60.604124887121635,98.01165548580617,28.364714353582954
112,281.0,2221.0,2468.0,101.14978601708684,41.74553634429729,2.4679999999999995,-17.589984114400828,50.57152885296121,72.47749809610356,79.16243904189972,19.730844755385018
113,282.0,2245.0,2420.0,91.58053671639047,47.41421072304305,2.3565011812189667,-18.75629332197826,86.82059197165698,233.88110948050672,253.31799878691717,15.14070778014824
114,288.0,2221.0,2565.0,201.02820085567316,57.759145266791734,2.5649999999999995,-26.813671807279203,100.51409995556116,206.4230846732706,223.59767263595901,17.662266258355213
115,289.0,2246.0,2468.0,83.84320521343113,10.824087361153605,2.4621662685010275,-37.933625648358564,35.876610058204975,93.96698103949926,81.49697914759642,6.547785721115204
116,292.0,2276.0,2746.0,101.73388113586525,72.83725801800455,2.582495465494322,-22.5712696537596,101.73319664709723,222.96931496141605,232.48513671533385,55.070692827834044
117,295.0,2294.0,2566.0,110.25257050947782,83.57595825649543,2.53181659908217,-19.40503736317352,104.26307702051905,317.6581031496444,356.04081037349226,51.4420118175943
118,296.0,2296.0,2468.0,176.64859551270092,35.264453194733385,2.4679999999999995,-14.106580364458965,87.91513508196346,153.92206465842273,206.33127532113866,46.292265037702066
119,297.0,2295.0,2725.0,23.251104670744585,333.7482111202838,2.6746415161724957,-20.263230627715615,23.251103503309324,91.1985904794065,79.72370937630193,6.534145490008024
